porosity,k_i,k_j,k_k,X,Y,Z
2.49E-05,1.12E-15,1.43E-15,1.26E-15,5,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,5
2.37E-05,8.66E-16,1.02E-15,1.05E-15,35,265,5
2.40E-05,9.39E-16,1.14E-15,1.11E-15,45,265,5
2.46E-05,9.03E-16,1.22E-15,1.44E-15,55,265,5
3.02E-05,2.72E-15,1.92E-15,2.90E-15,65,265,5
3.65E-05,5.00E-15,1.60E-15,5.39E-15,75,265,5
3.22E-05,3.48E-15,1.72E-15,3.75E-15,85,265,5
2.84E-05,2.47E-15,1.09E-15,2.75E-15,95,265,5
2.31E-05,7.73E-16,8.07E-16,9.85E-16,105,265,5
2.30E-05,7.31E-16,8.01E-16,9.41E-16,115,265,5
3.74E-05,2.58E-15,5.38E-15,4.64E-15,125,265,5
2.74E-05,1.62E-15,2.23E-15,1.68E-15,135,265,5
2.33E-05,7.94E-16,9.03E-16,9.93E-16,145,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,5
2.38E-05,7.67E-16,1.04E-15,1.21E-15,185,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,5
2.93E-05,1.03E-15,2.72E-15,3.13E-15,205,265,5
2.36E-05,9.10E-16,8.40E-16,1.13E-15,215,265,5
3.00E-05,1.92E-15,2.24E-15,3.20E-15,225,265,5
3.06E-05,1.69E-15,2.76E-15,3.34E-15,235,265,5
2.58E-05,1.04E-15,1.57E-15,1.84E-15,245,265,5
2.42E-05,1.13E-15,8.66E-16,1.35E-15,255,265,5
2.99E-05,2.83E-15,1.43E-15,3.09E-15,265,265,5
2.53E-05,1.46E-15,9.21E-16,1.70E-15,275,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,285,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,305,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,315,265,5
2.39E-05,9.06E-16,1.08E-15,1.09E-15,325,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,5
2.70E-05,2.02E-15,1.01E-15,2.28E-15,345,265,5
3.00E-05,2.98E-15,1.17E-15,3.29E-15,355,265,5
2.90E-05,1.76E-15,2.04E-15,2.89E-15,365,265,5
2.37E-05,8.06E-16,9.87E-16,1.16E-15,375,265,5
2.91E-05,2.24E-15,2.19E-15,2.35E-15,385,265,5
2.99E-05,2.15E-15,2.94E-15,2.23E-15,395,265,5
3.75E-05,1.89E-15,4.98E-15,5.79E-15,405,265,5
2.30E-05,7.32E-16,8.05E-16,9.46E-16,415,265,5
2.77E-05,1.60E-15,1.70E-15,2.46E-15,425,265,5
2.99E-05,2.94E-15,1.17E-15,3.25E-15,435,265,5
3.07E-05,3.04E-15,1.36E-15,3.49E-15,445,265,5
2.37E-05,9.59E-16,8.38E-16,1.18E-15,455,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,475,265,5
2.33E-05,7.61E-16,8.76E-16,1.03E-15,485,265,5
2.52E-05,8.37E-16,1.49E-15,1.73E-15,495,265,5
2.61E-05,1.14E-15,1.68E-15,1.82E-15,505,265,5
3.14E-05,1.26E-15,3.40E-15,3.73E-15,515,265,5
3.23E-05,1.42E-15,3.50E-15,4.07E-15,525,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,535,265,5
2.34E-05,8.64E-16,8.22E-16,1.08E-15,545,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,5
2.30E-05,7.30E-16,8.00E-16,9.40E-16,575,265,5
2.53E-05,9.84E-16,1.42E-15,1.68E-15,585,265,5
2.42E-05,9.84E-16,1.21E-15,1.15E-15,595,265,5
2.88E-05,1.92E-15,2.71E-15,1.92E-15,5,265,15
2.38E-05,8.94E-16,1.06E-15,1.08E-15,15,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,15
2.38E-05,9.72E-16,8.40E-16,1.19E-15,45,265,15
2.93E-05,2.67E-15,1.21E-15,3.04E-15,55,265,15
3.29E-05,3.80E-15,1.50E-15,4.12E-15,65,265,15
3.44E-05,3.97E-15,2.37E-15,4.18E-15,75,265,15
2.95E-05,2.80E-15,1.15E-15,3.11E-15,85,265,15
2.38E-05,9.84E-16,8.42E-16,1.21E-15,95,265,15
2.32E-05,7.70E-16,8.64E-16,9.73E-16,105,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,15
2.43E-05,7.93E-16,1.21E-15,1.40E-15,125,265,15
2.94E-05,2.04E-15,2.90E-15,2.02E-15,135,265,15
2.86E-05,1.88E-15,2.64E-15,1.89E-15,145,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,15
3.05E-05,1.21E-15,3.12E-15,3.42E-15,205,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,15
2.89E-05,1.38E-15,2.39E-15,2.83E-15,225,265,15
3.71E-05,2.29E-15,4.63E-15,5.48E-15,235,265,15
2.81E-05,1.75E-15,2.46E-15,1.83E-15,245,265,15
2.47E-05,1.08E-15,1.36E-15,1.23E-15,255,265,15
2.82E-05,1.79E-15,2.50E-15,1.82E-15,265,265,15
2.74E-05,1.63E-15,2.24E-15,1.68E-15,275,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,285,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,305,265,15
2.45E-05,8.00E-16,1.25E-15,1.45E-15,315,265,15
2.30E-05,7.31E-16,8.08E-16,9.49E-16,325,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,15
2.36E-05,9.25E-16,8.58E-16,1.14E-15,345,265,15
3.17E-05,2.73E-15,3.12E-15,2.73E-15,355,265,15
2.31E-05,7.40E-16,8.24E-16,9.69E-16,365,265,15
2.36E-05,7.95E-16,9.60E-16,1.13E-15,375,265,15
2.43E-05,8.72E-16,1.15E-15,1.35E-15,385,265,15
3.04E-05,1.69E-15,2.89E-15,3.08E-15,395,265,15
3.26E-05,1.38E-15,3.67E-15,4.17E-15,405,265,15
2.41E-05,9.71E-16,9.76E-16,1.30E-15,415,265,15
2.99E-05,2.81E-15,1.29E-15,3.23E-15,425,265,15
3.00E-05,2.98E-15,1.17E-15,3.29E-15,435,265,15
2.94E-05,2.77E-15,1.14E-15,3.07E-15,445,265,15
2.36E-05,9.35E-16,8.34E-16,1.15E-15,455,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,15
2.43E-05,1.04E-15,1.09E-15,1.23E-15,475,265,15
3.26E-05,2.59E-15,3.03E-15,3.58E-15,485,265,15
2.38E-05,7.69E-16,1.05E-15,1.23E-15,495,265,15
2.31E-05,7.41E-16,8.27E-16,9.72E-16,505,265,15
2.69E-05,9.16E-16,2.00E-15,2.31E-15,515,265,15
3.43E-05,1.35E-15,4.24E-15,4.87E-15,525,265,15
2.52E-05,1.44E-15,9.17E-16,1.68E-15,535,265,15
2.69E-05,1.96E-15,1.00E-15,2.23E-15,545,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,555,265,15
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,15
2.30E-05,7.33E-16,8.07E-16,9.49E-16,575,265,15
2.46E-05,9.05E-16,1.23E-15,1.45E-15,585,265,15
2.33E-05,8.01E-16,9.15E-16,9.99E-16,595,265,15
2.33E-05,7.96E-16,9.06E-16,9.95E-16,5,265,25
2.71E-05,1.56E-15,2.13E-15,1.63E-15,15,265,25
2.39E-05,9.19E-16,1.10E-15,1.10E-15,25,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,25
2.41E-05,1.07E-15,8.56E-16,1.29E-15,45,265,25
2.97E-05,2.88E-15,1.15E-15,3.18E-15,55,265,25
3.32E-05,3.90E-15,1.54E-15,4.22E-15,65,265,25
3.00E-05,2.96E-15,1.17E-15,3.27E-15,75,265,25
2.61E-05,1.60E-15,1.28E-15,1.80E-15,85,265,25
3.01E-05,2.19E-15,3.14E-15,2.15E-15,95,265,25
2.76E-05,1.68E-15,2.32E-15,1.72E-15,105,265,25
2.30E-05,7.33E-16,8.05E-16,9.43E-16,115,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,125,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,135,265,25
2.84E-05,1.83E-15,2.57E-15,1.85E-15,145,265,25
2.91E-05,1.85E-15,2.73E-15,2.20E-15,155,265,25
2.39E-05,8.35E-16,1.06E-15,1.24E-15,165,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,25
2.42E-05,8.21E-16,1.17E-15,1.32E-15,205,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,25
2.47E-05,9.16E-16,1.26E-15,1.48E-15,225,265,25
3.70E-05,2.28E-15,4.61E-15,5.45E-15,235,265,25
2.32E-05,7.72E-16,8.67E-16,9.75E-16,245,265,25
2.70E-05,1.49E-15,2.09E-15,1.75E-15,255,265,25
2.31E-05,7.47E-16,8.28E-16,9.54E-16,265,265,25
2.66E-05,1.47E-15,1.99E-15,1.55E-15,275,265,25
2.86E-05,1.88E-15,2.65E-15,1.90E-15,285,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,295,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,305,265,25
2.84E-05,9.86E-16,2.46E-15,2.82E-15,315,265,25
2.42E-05,7.85E-16,1.15E-15,1.34E-15,325,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,25
2.49E-05,1.12E-15,1.43E-15,1.27E-15,355,265,25
3.05E-05,2.25E-15,3.25E-15,2.22E-15,365,265,25
2.59E-05,1.06E-15,1.60E-15,1.86E-15,375,265,25
2.89E-05,1.38E-15,2.40E-15,2.84E-15,385,265,25
2.50E-05,9.47E-16,1.33E-15,1.57E-15,395,265,25
2.53E-05,8.39E-16,1.51E-15,1.74E-15,405,265,25
2.40E-05,1.01E-15,9.20E-16,1.23E-15,415,265,25
3.10E-05,3.17E-15,1.50E-15,3.44E-15,425,265,25
3.02E-05,2.99E-15,1.23E-15,3.29E-15,435,265,25
2.49E-05,1.34E-15,9.27E-16,1.57E-15,445,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,455,265,25
2.30E-05,7.38E-16,8.01E-16,9.48E-16,465,265,25
2.83E-05,2.33E-15,1.17E-15,2.69E-15,475,265,25
3.48E-05,3.11E-15,4.09E-15,3.59E-15,485,265,25
3.31E-05,2.80E-15,4.12E-15,2.65E-15,495,265,25
2.30E-05,7.31E-16,8.02E-16,9.41E-16,505,265,25
2.54E-05,8.52E-16,1.52E-15,1.76E-15,515,265,25
3.83E-05,1.87E-15,5.16E-15,6.18E-15,525,265,25
2.93E-05,2.72E-15,1.13E-15,3.02E-15,535,265,25
2.38E-05,9.80E-16,8.41E-16,1.20E-15,545,265,25
2.60E-05,1.19E-15,1.41E-15,1.96E-15,555,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,565,265,25
2.45E-05,1.05E-15,1.27E-15,1.21E-15,575,265,25
2.32E-05,7.86E-16,8.09E-16,9.98E-16,585,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,595,265,25
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,35
2.30E-05,7.31E-16,8.01E-16,9.41E-16,15,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,35
2.41E-05,8.53E-16,1.10E-15,1.30E-15,45,265,35
2.52E-05,1.02E-15,1.36E-15,1.66E-15,55,265,35
3.05E-05,2.99E-15,1.47E-15,3.26E-15,65,265,35
3.47E-05,3.56E-15,3.65E-15,3.54E-15,75,265,35
2.34E-05,8.13E-16,9.33E-16,1.01E-15,85,265,35
2.40E-05,9.31E-16,1.12E-15,1.11E-15,95,265,35
2.87E-05,1.91E-15,2.69E-15,1.92E-15,105,265,35
2.82E-05,1.80E-15,2.52E-15,1.83E-15,115,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,125,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,135,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,145,265,35
3.48E-05,2.44E-15,4.25E-15,4.07E-15,155,265,35
2.89E-05,1.91E-15,2.72E-15,1.98E-15,165,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,205,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,35
2.99E-05,1.49E-15,2.66E-15,3.15E-15,225,265,35
3.02E-05,1.88E-15,2.36E-15,3.26E-15,235,265,35
2.62E-05,1.69E-15,1.09E-15,1.95E-15,245,265,35
3.10E-05,2.16E-15,3.31E-15,2.63E-15,255,265,35
2.31E-05,7.48E-16,8.29E-16,9.55E-16,265,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,35
2.56E-05,1.25E-15,1.64E-15,1.37E-15,285,265,35
3.05E-05,2.27E-15,3.27E-15,2.22E-15,295,265,35
2.30E-05,7.32E-16,8.03E-16,9.42E-16,305,265,35
2.71E-05,9.26E-16,2.07E-15,2.38E-15,315,265,35
2.59E-05,8.66E-16,1.68E-15,1.94E-15,325,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,35
2.35E-05,7.84E-16,9.32E-16,1.10E-15,355,265,35
2.68E-05,1.15E-15,1.84E-15,2.17E-15,365,265,35
2.39E-05,8.48E-16,1.06E-15,1.22E-15,375,265,35
2.94E-05,1.44E-15,2.55E-15,3.01E-15,385,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,395,265,35
2.42E-05,7.86E-16,1.16E-15,1.35E-15,405,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,415,265,35
3.16E-05,2.68E-15,3.20E-15,2.67E-15,425,265,35
2.79E-05,1.95E-15,1.90E-15,2.08E-15,435,265,35
2.82E-05,1.79E-15,2.50E-15,1.82E-15,445,265,35
2.40E-05,9.35E-16,1.13E-15,1.11E-15,455,265,35
2.50E-05,1.37E-15,9.06E-16,1.61E-15,465,265,35
2.73E-05,2.04E-15,1.15E-15,2.29E-15,475,265,35
2.30E-05,7.43E-16,8.02E-16,9.54E-16,485,265,35
2.54E-05,1.23E-15,1.60E-15,1.35E-15,495,265,35
3.15E-05,2.48E-15,3.61E-15,2.39E-15,505,265,35
2.38E-05,8.01E-16,1.04E-15,1.17E-15,515,265,35
4.03E-05,2.61E-15,5.13E-15,6.93E-15,525,265,35
2.58E-05,1.61E-15,9.45E-16,1.86E-15,535,265,35
2.59E-05,1.65E-15,9.52E-16,1.90E-15,545,265,35
3.23E-05,2.63E-15,2.29E-15,4.10E-15,555,265,35
2.50E-05,1.36E-15,9.04E-16,1.60E-15,565,265,35
3.40E-05,3.19E-15,2.74E-15,4.32E-15,575,265,35
2.42E-05,1.05E-15,1.05E-15,1.24E-15,585,265,35
2.53E-05,9.23E-16,1.45E-15,1.70E-15,595,265,35
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,45
2.66E-05,1.12E-15,1.76E-15,2.08E-15,45,265,45
2.31E-05,7.43E-16,8.31E-16,9.77E-16,55,265,45
2.61E-05,1.72E-15,9.64E-16,1.98E-15,65,265,45
2.35E-05,8.40E-16,9.32E-16,1.04E-15,75,265,45
2.77E-05,1.51E-15,2.24E-15,2.03E-15,85,265,45
2.40E-05,8.39E-16,1.07E-15,1.26E-15,95,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,105,265,45
2.68E-05,1.51E-15,2.05E-15,1.59E-15,115,265,45
2.78E-05,1.72E-15,2.39E-15,1.76E-15,125,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,135,265,45
2.32E-05,7.55E-16,8.62E-16,1.01E-15,145,265,45
3.03E-05,1.54E-15,2.79E-15,3.30E-15,155,265,45
2.56E-05,1.26E-15,1.65E-15,1.38E-15,165,265,45
2.34E-05,8.15E-16,9.36E-16,1.01E-15,175,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,45
2.30E-05,7.31E-16,8.08E-16,9.49E-16,205,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,215,265,45
3.14E-05,1.79E-15,2.95E-15,3.66E-15,225,265,45
2.94E-05,2.76E-15,1.16E-15,3.08E-15,235,265,45
2.89E-05,2.01E-15,1.74E-15,2.87E-15,245,265,45
2.35E-05,8.18E-16,9.66E-16,1.07E-15,255,265,45
2.37E-05,8.67E-16,1.02E-15,1.05E-15,265,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,275,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,285,265,45
2.45E-05,1.05E-15,1.31E-15,1.20E-15,295,265,45
3.13E-05,2.43E-15,3.53E-15,2.35E-15,305,265,45
2.40E-05,8.12E-16,1.11E-15,1.24E-15,315,265,45
2.61E-05,8.79E-16,1.76E-15,2.04E-15,325,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,45
2.76E-05,1.23E-15,2.04E-15,2.41E-15,355,265,45
2.48E-05,9.33E-16,1.30E-15,1.53E-15,365,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,45
2.41E-05,9.63E-16,1.17E-15,1.13E-15,385,265,45
2.34E-05,8.17E-16,9.40E-16,1.01E-15,395,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,405,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,415,265,45
2.49E-05,1.11E-15,1.42E-15,1.26E-15,425,265,45
3.11E-05,2.40E-15,3.48E-15,2.32E-15,435,265,45
2.68E-05,1.52E-15,2.07E-15,1.59E-15,445,265,45
2.39E-05,9.11E-16,1.09E-15,1.09E-15,455,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,45
2.49E-05,1.12E-15,1.42E-15,1.26E-15,475,265,45
2.66E-05,1.47E-15,1.98E-15,1.55E-15,485,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,45
2.38E-05,8.85E-16,1.05E-15,1.07E-15,505,265,45
3.16E-05,2.49E-15,3.63E-15,2.40E-15,515,265,45
3.25E-05,1.30E-15,3.74E-15,4.14E-15,525,265,45
2.44E-05,1.17E-15,8.78E-16,1.40E-15,535,265,45
2.98E-05,2.91E-15,1.16E-15,3.22E-15,545,265,45
3.32E-05,2.81E-15,2.45E-15,4.42E-15,555,265,45
2.69E-05,1.98E-15,1.03E-15,2.24E-15,565,265,45
2.88E-05,1.45E-15,2.17E-15,2.95E-15,575,265,45
3.01E-05,2.18E-15,3.14E-15,2.15E-15,585,265,45
3.96E-05,2.69E-15,5.42E-15,6.03E-15,595,265,45
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,55
2.32E-05,7.52E-16,8.55E-16,1.00E-15,45,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,75,265,55
3.03E-05,1.54E-15,2.78E-15,3.29E-15,85,265,55
2.35E-05,7.90E-16,9.48E-16,1.12E-15,95,265,55
2.70E-05,9.19E-16,2.02E-15,2.33E-15,105,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,55
2.35E-05,8.37E-16,9.71E-16,1.03E-15,125,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,135,265,55
2.30E-05,7.34E-16,8.10E-16,9.51E-16,145,265,55
2.58E-05,1.04E-15,1.55E-15,1.83E-15,155,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,175,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,195,265,55
2.38E-05,7.67E-16,1.04E-15,1.22E-15,205,265,55
2.48E-05,8.67E-16,1.31E-15,1.53E-15,215,265,55
3.44E-05,2.91E-15,2.94E-15,4.66E-15,225,265,55
2.78E-05,2.25E-15,1.05E-15,2.53E-15,235,265,55
2.45E-05,1.07E-15,1.03E-15,1.44E-15,245,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,55
3.03E-05,2.24E-15,3.22E-15,2.19E-15,275,265,55
2.41E-05,9.65E-16,1.18E-15,1.13E-15,285,265,55
2.47E-05,1.07E-15,1.34E-15,1.22E-15,295,265,55
3.27E-05,2.85E-15,3.65E-15,2.77E-15,305,265,55
3.21E-05,2.64E-15,3.67E-15,2.56E-15,315,265,55
2.38E-05,8.82E-16,1.05E-15,1.07E-15,325,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,335,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,55
2.68E-05,1.15E-15,1.83E-15,2.16E-15,355,265,55
2.30E-05,7.33E-16,8.06E-16,9.47E-16,365,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,55
2.32E-05,7.75E-16,8.73E-16,9.78E-16,385,265,55
3.15E-05,2.48E-15,3.61E-15,2.39E-15,395,265,55
2.41E-05,9.50E-16,1.15E-15,1.12E-15,405,265,55
2.70E-05,1.55E-15,2.12E-15,1.62E-15,415,265,55
2.35E-05,8.33E-16,9.65E-16,1.03E-15,425,265,55
3.01E-05,2.29E-15,2.88E-15,2.29E-15,435,265,55
3.11E-05,2.92E-15,2.21E-15,3.07E-15,445,265,55
2.33E-05,8.40E-16,8.18E-16,1.06E-15,455,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,475,265,55
2.37E-05,8.73E-16,1.03E-15,1.06E-15,485,265,55
2.32E-05,7.54E-16,8.58E-16,1.01E-15,495,265,55
2.38E-05,8.86E-16,1.05E-15,1.08E-15,505,265,55
2.32E-05,7.79E-16,8.78E-16,9.80E-16,515,265,55
2.72E-05,1.58E-15,2.17E-15,1.65E-15,525,265,55
2.63E-05,1.78E-15,9.74E-16,2.04E-15,535,265,55
2.82E-05,2.40E-15,1.08E-15,2.68E-15,545,265,55
2.45E-05,1.06E-15,1.04E-15,1.46E-15,555,265,55
2.31E-05,7.53E-16,8.04E-16,9.64E-16,565,265,55
2.32E-05,7.40E-16,8.62E-16,1.01E-15,575,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,585,265,55
4.13E-05,4.36E-15,4.88E-15,6.09E-15,595,265,55
2.30E-05,7.30E-16,8.00E-16,9.40E-16,5,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,15,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,25,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,35,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,45,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,55,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,65,265,65
2.32E-05,7.47E-16,8.41E-16,9.88E-16,75,265,65
3.06E-05,1.57E-15,2.86E-15,3.38E-15,85,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,95,265,65
3.00E-05,1.06E-15,2.95E-15,3.38E-15,105,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,115,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,125,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,135,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,145,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,155,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,165,265,65
2.76E-05,9.47E-16,2.20E-15,2.54E-15,175,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,185,265,65
2.38E-05,8.99E-16,1.07E-15,1.08E-15,195,265,65
2.75E-05,1.65E-15,2.27E-15,1.70E-15,205,265,65
2.85E-05,1.32E-15,2.31E-15,2.73E-15,215,265,65
2.57E-05,1.04E-15,1.51E-15,1.80E-15,225,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,235,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,245,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,255,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,265,265,65
2.31E-05,7.44E-16,8.23E-16,9.52E-16,275,265,65
3.11E-05,2.40E-15,3.48E-15,2.32E-15,285,265,65
2.71E-05,1.61E-15,2.03E-15,1.69E-15,295,265,65
3.46E-05,3.37E-15,2.71E-15,4.56E-15,305,265,65
3.13E-05,2.70E-15,2.32E-15,3.28E-15,315,265,65
2.45E-05,1.03E-15,1.29E-15,1.19E-15,325,265,65
2.43E-05,7.92E-16,1.20E-15,1.39E-15,335,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,345,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,355,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,365,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,375,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,385,265,65
2.31E-05,7.48E-16,8.29E-16,9.55E-16,395,265,65
3.10E-05,2.36E-15,3.42E-15,2.29E-15,405,265,65
3.10E-05,2.37E-15,3.43E-15,2.30E-15,415,265,65
3.39E-05,2.97E-15,4.39E-15,2.79E-15,425,265,65
3.06E-05,2.84E-15,1.96E-15,3.02E-15,435,265,65
3.01E-05,3.00E-15,1.20E-15,3.30E-15,445,265,65
2.43E-05,1.15E-15,8.70E-16,1.38E-15,455,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,465,265,65
2.75E-05,1.23E-15,2.03E-15,2.40E-15,475,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,485,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,495,265,65
2.30E-05,7.30E-16,8.00E-16,9.40E-16,505,265,65
